renter_id,age,household_size,income,credit_score,budget_min,budget_max,desired_beds,desired_baths,desired_sqft_min,has_cats,has_dogs,is_smoker,needs_wheelchair,has_ev,wants_furnished,pref_lat,pref_lon,max_distance_km,laundry_pref,parking_pref,move_urgency,type_pref_apartment,type_pref_house,type_pref_condo,type_pref_townhouse,type_pref_duplex,type_pref_loft,type_pref_cottage_cabin,type_pref_manufactured,type_pref_flat,type_pref_in-law,type_pref_assisted_living,type_pref_land
13702,61,2,70315.0,643.0,1362.0,2529.0,1.0,1.0,799.0,0,0,0,0,0,0,42.5542,-83.2079,67.8,4,2,2,1,0,0,0,0,0,0,0,0,0,1,0
13703,37,3,80162.0,636.0,1412.0,2621.0,2.0,1.0,927.0,0,1,0,0,1,0,42.6395,-84.5834,18.1,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0
13704,47,1,47201.0,553.0,866.0,1609.0,0.0,1.0,616.0,0,0,0,0,0,0,32.0244,-110.6459,16.7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13705,54,3,80653.0,631.0,1631.0,3029.0,4.0,2.0,1232.0,0,0,1,0,0,0,39.0184,-76.2243,30.5,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0
13706,42,4,84303.0,597.0,1699.0,3156.0,4.0,2.0,1157.0,0,0,0,0,0,0,39.7933,-105.1153,76.9,4,2,2,0,0,0,1,1,0,1,0,0,0,0,0
13707,39,2,70349.0,590.0,1156.0,2147.0,1.0,1.0,791.0,1,1,0,0,0,1,39.3506,-77.4871,56.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
13708,35,1,32498.0,564.0,704.0,1308.0,0.0,1.0,799.0,0,0,0,0,0,1,44.0614,-92.4005,32.4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0
13709,25,3,64636.0,495.0,1412.0,2622.0,2.0,1.0,596.0,0,1,0,0,0,1,31.2615,-89.5607,33.6,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
13710,19,1,35176.0,525.0,815.0,1514.0,1.0,1.0,791.0,0,0,0,0,0,0,29.5673,-82.0439,46.5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1
13711,35,1,45181.0,570.0,1012.0,1880.0,2.0,1.0,990.0,0,0,0,0,0,0,30.6607,-88.4743,6.1,2,6,1,0,1,0,0,0,0,0,1,0,0,0,0
13712,59,3,57364.0,571.0,888.0,1648.0,3.0,2.0,1157.0,0,0,0,0,0,0,38.3178,-104.3292,21.3,4,3,1,1,0,0,1,0,0,1,0,0,0,0,0
13713,30,2,84886.0,622.0,1561.0,2899.0,3.0,2.5,922.0,0,0,0,0,0,0,39.7498,-104.6959,70.0,3,6,1,0,1,0,0,0,0,0,1,0,0,0,0
13714,27,3,55877.0,608.0,843.0,1566.0,2.0,1.0,1066.0,1,1,0,0,0,1,39.8196,-105.449,27.5,2,6,1,0,0,0,1,0,0,1,0,0,1,0,0
13715,35,1,55948.0,550.0,1192.0,2214.0,2.0,1.0,995.0,0,1,0,0,0,1,39.8827,-104.9008,64.2,3,6,1,0,0,0,0,0,0,0,1,0,0,0,1
13716,49,1,51578.0,556.0,1146.0,2128.0,1.0,1.0,734.0,1,0,0,0,0,0,39.0892,-95.0703,53.8,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0
13717,29,3,37011.0,506.0,698.0,1297.0,3.0,2.0,992.0,0,0,0,0,0,1,39.488,-77.6247,72.2,5,4,1,1,1,0,0,0,1,0,0,0,0,0,0
13718,29,3,71890.0,604.0,1165.0,2164.0,4.0,2.0,1370.0,1,0,0,0,0,0,32.0734,-81.1013,41.1,5,7,0,0,1,0,0,0,0,1,1,0,0,0,0
13719,23,2,30464.0,551.0,567.0,1052.0,1.0,1.5,544.0,0,0,0,0,0,0,32.9047,-116.8903,43.4,0,7,1,1,0,0,0,0,0,0,0,0,0,1,0
13720,35,2,76880.0,601.0,1209.0,2246.0,1.0,1.0,913.0,1,0,0,0,0,0,35.9582,-94.008,29.1,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
13721,29,1,69806.0,560.0,1073.0,1993.0,0.0,1.0,765.0,0,0,0,0,0,0,36.8475,-86.7994,15.7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
13722,61,2,62378.0,520.0,976.0,1813.0,1.0,1.0,506.0,0,0,0,0,0,0,45.2758,-93.3351,55.7,5,3,0,0,0,0,0,0,0,1,0,1,0,0,0
13723,65,5,88009.0,593.0,1362.0,2529.0,5.0,3.0,1460.0,0,0,0,0,0,0,30.2589,-90.9859,9.7,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0
13724,37,1,24082.0,533.0,539.0,1002.0,0.0,1.0,478.0,0,0,0,1,0,0,42.5662,-76.2929,74.1,1,4,1,0,0,1,0,0,0,0,1,1,0,0,0
13725,22,2,24286.0,484.0,361.0,670.0,2.0,1.5,1349.0,0,1,0,0,0,0,39.2071,-96.6445,74.9,2,7,2,0,0,0,0,0,0,1,1,0,0,0,0
13726,22,1,50183.0,582.0,856.0,1589.0,1.0,1.0,605.0,0,1,0,0,0,1,38.107,-87.5459,7.6,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0
13727,34,2,75325.0,601.0,1234.0,2292.0,2.0,1.0,1295.0,1,0,0,1,0,0,42.2839,-71.6888,37.1,4,1,1,0,0,1,1,0,0,0,1,0,0,0,0
13728,42,3,61031.0,543.0,1128.0,2094.0,3.0,2.0,1098.0,0,1,0,1,0,0,33.9897,-117.3234,22.9,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0
13729,45,2,59846.0,578.0,1006.0,1869.0,3.0,2.5,1210.0,0,1,0,0,0,1,38.3917,-107.0103,38.5,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13730,33,1,32426.0,519.0,544.0,1010.0,2.0,1.0,1062.0,1,0,1,0,0,0,42.3109,-85.0168,32.4,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0
13731,36,2,45066.0,522.0,1009.0,1874.0,2.0,1.0,687.0,0,1,0,0,0,0,28.5921,-81.3117,75.6,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0
13732,32,1,66544.0,615.0,1355.0,2517.0,2.0,1.5,890.0,0,0,1,0,0,0,42.9624,-77.2841,19.2,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0
13733,44,2,71591.0,516.0,1230.0,2283.0,3.0,2.0,1066.0,0,0,0,0,0,0,35.161,-80.6918,7.0,5,5,2,1,0,0,1,0,0,0,0,0,0,0,0
13734,54,3,53888.0,557.0,937.0,1741.0,3.0,2.0,832.0,1,0,0,0,0,0,41.1008,-81.8805,74.7,4,2,1,0,0,0,1,0,0,0,0,1,0,0,0
13735,20,1,47798.0,574.0,851.0,1581.0,1.0,1.0,805.0,0,0,1,0,0,0,40.908,-124.3151,7.0,3,0,2,0,1,0,1,0,0,0,0,0,0,1,0
13736,42,2,97501.0,598.0,1760.0,3268.0,2.0,1.0,1007.0,0,0,1,0,0,1,32.8421,-117.248,47.4,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0
13737,51,2,67504.0,611.0,1095.0,2034.0,2.0,1.0,745.0,0,0,0,0,0,0,36.9053,-86.5027,34.8,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0
13738,52,4,77525.0,633.0,1368.0,2541.0,4.0,2.0,1571.0,0,0,0,0,0,1,40.9328,-74.0778,14.4,5,6,2,0,1,0,0,1,0,0,0,0,0,0,1
13739,47,1,69579.0,566.0,1547.0,2873.0,2.0,1.0,828.0,0,0,0,0,0,0,35.8491,-80.169,56.2,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0
13740,45,2,81846.0,626.0,1709.0,3174.0,1.0,1.0,571.0,0,1,0,0,0,0,45.6889,-94.1053,53.5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0
13741,53,1,74859.0,590.0,1117.0,2074.0,1.0,1.0,1055.0,1,0,1,0,0,0,39.054,-92.2327,55.8,5,5,1,0,0,0,0,0,1,0,0,1,0,0,0
13742,37,1,50795.0,603.0,1101.0,2044.0,1.0,1.0,629.0,0,0,0,0,0,0,39.1624,-95.5094,10.5,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0
13743,47,1,57554.0,571.0,1044.0,1939.0,1.0,1.5,699.0,0,1,0,0,0,0,40.9383,-81.5424,25.0,0,2,2,1,0,0,0,0,0,0,0,0,1,0,1
13744,34,3,39071.0,525.0,817.0,1518.0,2.0,1.0,1180.0,0,0,0,0,0,0,37.6338,-121.6415,6.5,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1
13745,40,1,42243.0,535.0,761.0,1414.0,0.0,1.0,557.0,0,0,1,0,0,1,40.0763,-87.9577,69.8,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0
13746,24,5,71822.0,608.0,1535.0,2850.0,5.0,3.5,1660.0,0,0,0,0,0,0,36.8272,-86.5399,46.4,5,5,2,0,1,0,0,1,0,0,0,0,1,0,0
13747,36,2,53072.0,536.0,1082.0,2010.0,3.0,2.5,1148.0,1,1,0,0,0,0,43.4463,-70.2682,49.8,4,5,0,0,0,0,1,0,0,1,0,0,0,0,0
13748,25,4,65222.0,576.0,1335.0,2479.0,4.0,2.5,1170.0,0,0,0,0,0,0,32.5207,-90.4227,44.5,5,2,2,1,0,0,0,0,0,0,0,0,0,0,1
13749,29,1,45337.0,527.0,1011.0,1877.0,1.0,1.0,925.0,0,0,0,1,0,0,39.6515,-119.7583,29.7,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
13750,39,2,63774.0,591.0,1391.0,2583.0,3.0,2.0,1014.0,0,0,1,0,0,0,39.6789,-75.4458,73.8,1,5,0,0,0,0,0,0,0,1,1,0,0,0,0
13751,44,3,74937.0,582.0,1416.0,2629.0,3.0,2.5,1377.0,1,0,0,0,0,0,36.0193,-114.9247,5.9,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0
13752,66,2,82828.0,592.0,1687.0,3134.0,3.0,2.0,1143.0,0,0,0,0,0,0,38.9739,-92.3415,77.1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13753,19,2,56430.0,639.0,1010.0,1876.0,2.0,1.0,1131.0,0,1,0,0,0,0,35.5044,-105.7425,38.7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
13754,64,4,88120.0,662.0,1794.0,3332.0,4.0,2.0,1009.0,0,0,0,0,0,0,21.2484,-158.1047,73.7,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0
13755,35,3,62680.0,619.0,1060.0,1969.0,4.0,2.0,1143.0,0,0,0,0,1,0,39.4005,-75.5559,5.4,0,4,0,0,0,0,0,0,1,1,0,0,0,0,1
13756,55,4,87814.0,522.0,1720.0,3195.0,3.0,2.0,868.0,0,0,0,0,0,1,33.8429,-84.2985,76.7,3,1,1,0,0,0,0,0,0,0,1,0,1,1,0
13757,53,1,55592.0,522.0,1207.0,2241.0,1.0,1.0,1126.0,0,0,1,0,0,0,31.3179,-89.4747,27.7,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0
13758,68,3,96764.0,591.0,1839.0,3415.0,2.0,1.5,928.0,0,0,0,0,0,1,40.1306,-105.3073,43.6,3,3,1,1,0,0,0,1,1,0,0,0,0,0,0
13759,23,3,45452.0,571.0,934.0,1735.0,2.0,1.5,799.0,0,0,0,0,0,0,40.3548,-104.4458,9.1,2,5,2,0,1,0,0,0,0,0,0,0,0,1,0
13760,68,3,78221.0,559.0,1338.0,2484.0,3.0,2.0,1036.0,0,0,1,0,0,0,27.9355,-81.8849,31.9,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0
13761,21,2,49184.0,524.0,1070.0,1987.0,2.0,1.0,841.0,0,0,0,0,0,0,31.884,-81.2323,61.8,2,3,0,0,0,1,1,1,0,0,0,0,0,0,0
13762,63,3,85213.0,593.0,1595.0,2962.0,3.0,2.5,1494.0,1,0,0,0,0,1,30.0129,-82.2977,63.0,4,5,2,0,0,0,0,0,0,1,0,0,0,0,0
13763,51,4,92789.0,555.0,1675.0,3111.0,4.0,2.0,1392.0,0,0,0,0,0,0,37.4445,-120.5592,25.5,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0
13764,43,1,57760.0,562.0,858.0,1593.0,1.0,1.0,597.0,0,0,0,0,0,0,35.7778,-106.1695,72.5,2,7,1,0,0,0,0,0,0,0,0,1,1,0,0
13765,38,1,75138.0,551.0,1161.0,2156.0,0.0,1.0,597.0,0,0,0,0,1,0,39.9195,-85.7313,32.9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1
13766,22,1,43503.0,558.0,682.0,1266.0,0.0,1.0,729.0,0,0,0,0,0,0,37.2293,-120.5541,10.6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
13767,59,1,61985.0,477.0,1167.0,2168.0,1.0,1.0,921.0,0,1,0,0,0,0,34.0916,-77.912,28.1,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0
13768,55,3,107348.0,570.0,1638.0,3042.0,4.0,2.5,1297.0,0,1,0,0,0,1,30.4535,-86.0559,25.0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0
13769,66,2,62347.0,563.0,1248.0,2317.0,3.0,2.0,938.0,1,0,0,0,0,0,32.294,-83.5485,63.2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13770,55,2,96923.0,669.0,1546.0,2871.0,1.0,1.5,961.0,0,0,0,0,0,0,39.4901,-119.5994,64.0,4,7,0,0,0,1,0,0,0,0,0,0,1,1,0
13771,67,4,55835.0,602.0,1118.0,2077.0,4.0,2.5,1298.0,0,0,0,0,0,0,38.6994,-121.2317,37.8,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0
13772,64,4,81844.0,641.0,1561.0,2899.0,5.0,3.0,1536.0,0,0,0,0,1,0,42.9239,-85.7682,46.2,1,5,2,0,0,0,1,0,0,0,0,0,0,1,0
13773,40,2,41399.0,580.0,707.0,1313.0,2.0,1.0,566.0,0,0,0,0,0,0,30.3291,-84.342,29.3,4,3,0,1,0,1,0,0,0,0,0,0,0,1,0
13774,54,2,54493.0,583.0,1016.0,1887.0,2.0,1.0,1038.0,0,0,0,0,0,0,45.1865,-93.6009,40.1,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0
13775,31,1,55234.0,530.0,1028.0,1909.0,0.0,1.0,938.0,1,0,0,0,0,0,41.427,-81.3226,11.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13776,59,2,76637.0,666.0,1206.0,2240.0,1.0,1.5,833.0,0,1,0,1,0,0,34.8202,-92.364,51.2,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0
13777,49,2,63728.0,610.0,1188.0,2206.0,3.0,2.5,1096.0,0,1,0,0,0,0,34.2181,-118.7695,49.0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0
13778,40,1,76604.0,575.0,1547.0,2873.0,0.0,1.0,528.0,0,0,0,0,0,0,37.1082,-119.9521,74.8,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
13779,50,3,97479.0,641.0,2013.0,3739.0,2.0,1.0,580.0,1,0,1,0,0,1,29.964,-90.1418,46.1,0,7,1,0,0,0,1,1,0,1,0,0,0,0,0
13780,32,2,55979.0,618.0,1254.0,2328.0,1.0,1.5,835.0,0,1,0,0,0,0,38.8855,-94.4744,9.2,2,5,1,0,0,1,0,1,0,0,0,0,0,1,0
13781,50,1,43297.0,532.0,905.0,1681.0,1.0,1.5,729.0,0,1,0,0,0,0,36.0785,-79.2102,66.4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13782,42,3,86932.0,591.0,1674.0,3109.0,3.0,2.0,1393.0,0,1,1,0,0,0,30.1974,-92.0841,51.5,4,3,1,0,0,1,0,0,0,0,0,1,0,1,0
13783,34,2,51977.0,585.0,894.0,1660.0,3.0,2.0,901.0,0,0,1,0,0,0,42.2194,-93.684,20.3,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0
13784,68,2,76727.0,552.0,1432.0,2660.0,2.0,1.5,1005.0,1,0,0,0,0,0,28.6404,-81.0281,59.3,1,3,2,0,0,1,0,0,1,0,0,0,0,0,0
13785,21,1,51372.0,605.0,1188.0,2206.0,1.0,1.0,916.0,0,1,0,0,0,0,27.919,-80.5175,69.3,4,5,0,0,0,0,0,1,0,0,0,1,0,0,1
13786,57,1,60185.0,553.0,1375.0,2554.0,1.0,1.0,906.0,0,1,0,0,0,0,40.2404,-105.0883,37.0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0
13787,28,2,70275.0,580.0,1478.0,2745.0,1.0,1.0,672.0,0,0,0,0,0,1,40.0277,-105.2663,15.9,3,3,1,0,0,1,0,0,0,0,0,0,1,0,0
13788,29,2,48883.0,533.0,727.0,1350.0,2.0,1.5,915.0,1,0,0,0,0,0,41.5931,-93.7689,66.4,2,3,1,0,0,0,1,0,0,0,0,1,0,0,0
13789,26,1,52266.0,609.0,792.0,1470.0,2.0,1.0,1063.0,0,0,0,0,0,0,33.954,-117.2552,60.0,3,6,0,1,0,1,0,0,0,0,0,1,0,0,0
13790,23,4,71348.0,570.0,1649.0,3063.0,3.0,2.5,1098.0,0,0,0,0,0,1,38.7409,-76.3537,39.6,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
13791,24,4,75001.0,521.0,1626.0,3019.0,3.0,2.0,1202.0,0,0,0,0,0,0,34.0071,-117.5221,65.1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0
13792,61,2,96242.0,537.0,1815.0,3370.0,2.0,1.0,670.0,0,0,0,0,0,0,37.5229,-97.4413,66.6,2,7,2,0,1,0,0,0,0,0,0,0,0,1,0
13793,66,4,74982.0,564.0,1356.0,2519.0,3.0,2.0,1080.0,0,0,0,0,1,0,37.4652,-93.2678,39.5,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0
13794,48,2,55783.0,523.0,903.0,1677.0,2.0,1.0,1120.0,0,0,0,0,0,0,40.7031,-74.2055,37.4,1,4,1,1,0,0,0,0,0,1,0,0,0,0,0
13795,18,1,35543.0,516.0,680.0,1262.0,0.0,1.0,653.0,0,0,0,0,0,1,30.3,-84.3761,53.9,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0
13796,62,2,113706.0,585.0,2306.0,4282.0,3.0,2.5,726.0,1,0,1,1,0,0,39.9615,-74.7804,39.4,3,6,1,0,0,1,1,0,0,0,1,0,0,0,0
13797,49,2,90056.0,615.0,1415.0,2627.0,2.0,1.5,1021.0,0,1,0,0,0,0,34.7969,-92.1945,6.6,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0
13798,45,2,60927.0,584.0,1141.0,2119.0,1.0,1.0,800.0,0,1,0,0,0,1,43.9699,-92.204,27.8,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0
13799,67,5,90025.0,609.0,1593.0,2959.0,4.0,2.5,1120.0,0,0,1,0,0,1,41.6568,-81.7048,72.8,5,5,2,0,1,0,0,0,0,0,0,0,1,0,1
13800,39,2,62741.0,630.0,1403.0,2605.0,3.0,2.5,1330.0,0,1,0,0,0,0,42.1006,-85.4713,12.3,4,4,1,0,0,0,1,0,0,0,1,0,0,0,0
13801,36,1,57076.0,548.0,1188.0,2206.0,1.0,1.5,1008.0,0,1,0,0,0,0,33.9454,-118.479,7.8,5,2,0,0,0,1,0,0,0,0,1,0,0,0,0
13802,58,1,72694.0,642.0,1635.0,3036.0,2.0,1.0,881.0,0,0,0,0,0,1,46.141,-117.0143,55.1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0
13803,45,4,94105.0,572.0,1666.0,3095.0,4.0,2.0,1338.0,0,0,0,0,0,0,30.2957,-84.4205,9.6,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0
13804,55,1,79360.0,601.0,1270.0,2359.0,0.0,1.0,686.0,0,0,0,0,0,0,34.8862,-77.5427,33.0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0
13805,54,4,121087.0,671.0,2646.0,4914.0,4.0,2.5,1151.0,0,0,0,0,0,0,30.739,-88.0661,52.7,5,6,2,0,0,0,0,0,0,0,1,1,0,0,0
13806,61,1,63397.0,565.0,1160.0,2153.0,2.0,1.0,1236.0,0,0,1,0,0,0,33.905,-116.6287,5.6,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0
13807,34,3,61548.0,510.0,1206.0,2240.0,4.0,2.5,1183.0,0,0,0,0,0,0,34.3365,-84.0183,34.1,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0
13808,21,1,37429.0,503.0,782.0,1453.0,2.0,1.0,959.0,0,1,0,0,0,1,42.9603,-78.6598,52.2,3,6,0,0,0,1,1,0,0,0,0,0,0,1,0
13809,42,1,55278.0,555.0,1107.0,2056.0,2.0,1.0,922.0,0,1,0,0,0,1,38.8746,-90.1058,71.4,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0
13810,51,1,69427.0,618.0,1500.0,2786.0,2.0,1.0,1047.0,0,0,0,0,1,0,45.6806,-94.3723,16.3,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0
13811,60,1,72627.0,693.0,1171.0,2175.0,2.0,1.5,1317.0,0,0,0,0,0,1,43.5077,-116.1473,77.7,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0
13812,31,1,70514.0,541.0,1082.0,2010.0,0.0,1.0,902.0,0,0,0,0,0,0,35.5804,-79.997,10.3,4,6,1,0,1,0,0,0,0,1,0,0,0,0,0
13813,56,1,56492.0,531.0,991.0,1840.0,1.0,1.0,1242.0,0,0,0,0,0,0,36.8171,-119.5117,60.2,1,5,1,0,0,0,0,0,1,0,0,1,1,0,0
13814,61,2,77620.0,591.0,1490.0,2767.0,2.0,1.0,1166.0,0,0,1,0,1,1,33.1304,-87.1129,54.4,4,2,1,0,0,1,0,0,1,0,0,0,1,0,0
13815,60,2,61501.0,610.0,1303.0,2421.0,1.0,1.0,955.0,0,0,0,0,0,0,29.8559,-90.581,52.7,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0
13816,60,1,69858.0,607.0,1502.0,2790.0,2.0,1.0,490.0,1,1,0,0,0,1,32.3582,-104.6427,32.8,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0
13817,69,3,120368.0,650.0,2354.0,4371.0,3.0,2.5,1229.0,1,1,0,0,0,0,41.0718,-81.5703,50.5,5,3,0,0,0,0,1,1,0,1,0,0,0,0,0
13818,52,3,78564.0,616.0,1677.0,3115.0,2.0,1.0,894.0,1,0,0,0,0,1,38.7709,-77.1014,66.0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0
13819,37,5,124364.0,660.0,2437.0,4526.0,5.0,3.0,1244.0,1,0,0,0,0,1,30.3692,-81.6017,48.7,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0
13820,40,2,52591.0,566.0,879.0,1633.0,1.0,1.0,757.0,0,1,0,0,0,1,43.6448,-116.1606,77.2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13821,56,2,66614.0,591.0,1407.0,2614.0,1.0,1.0,772.0,0,0,1,0,0,0,37.6034,-121.837,24.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1
13822,30,5,66435.0,508.0,1316.0,2443.0,4.0,2.5,1059.0,1,1,0,0,0,0,42.5331,-84.5093,50.9,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0
13823,49,5,98121.0,550.0,1918.0,3562.0,4.0,2.0,1228.0,0,0,1,0,0,0,36.1246,-80.0138,17.6,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0
13824,47,5,89911.0,616.0,1948.0,3617.0,6.0,3.5,2030.0,1,0,0,0,0,0,36.8984,-86.5248,75.0,5,6,0,1,1,0,1,0,0,0,0,0,0,0,0
13825,52,3,91968.0,631.0,1372.0,2548.0,3.0,2.0,859.0,0,1,1,0,0,1,34.9143,-92.3464,67.0,4,2,2,0,0,1,1,1,0,0,0,0,0,0,0
13826,39,3,28802.0,516.0,478.0,889.0,2.0,1.0,1065.0,1,1,0,0,0,0,28.273,-82.5605,32.2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0
13827,56,5,78798.0,594.0,1622.0,3012.0,6.0,3.0,1666.0,0,0,0,0,0,0,35.4732,-82.6349,26.0,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0
13828,21,2,72278.0,552.0,1192.0,2215.0,3.0,2.0,1226.0,0,0,1,0,0,0,33.8147,-118.1235,33.9,1,5,2,0,0,0,0,0,1,0,0,0,1,0,1
13829,56,1,48109.0,556.0,783.0,1453.0,1.0,1.0,852.0,0,1,0,0,0,1,42.612,-71.7045,76.7,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0
13830,60,5,89866.0,609.0,2058.0,3823.0,4.0,2.5,1396.0,1,0,0,0,0,0,39.8005,-84.8708,32.2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13831,64,4,98396.0,670.0,2237.0,4155.0,3.0,2.0,875.0,1,1,0,0,0,0,45.1568,-93.7226,20.1,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0
13832,65,1,64454.0,489.0,1205.0,2237.0,2.0,1.0,904.0,1,0,0,0,0,0,47.6227,-117.2728,71.7,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0
13833,36,1,43602.0,526.0,675.0,1254.0,1.0,1.0,807.0,0,0,0,0,0,1,42.9861,-76.1285,10.9,2,7,1,0,0,0,0,1,1,0,0,0,0,0,0
13834,20,4,63024.0,516.0,1352.0,2511.0,3.0,2.0,1543.0,0,0,0,0,0,0,36.7824,-121.3559,13.9,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0
13835,51,2,84034.0,607.0,1802.0,3346.0,3.0,2.5,1069.0,0,1,0,0,0,0,39.0326,-104.7804,22.0,2,5,2,0,1,0,0,0,1,0,0,1,0,0,0
13836,22,3,43941.0,558.0,779.0,1446.0,2.0,1.5,810.0,0,0,0,0,0,0,33.5451,-111.834,35.6,5,7,2,0,0,0,0,0,0,0,0,0,0,1,0
13837,32,1,55489.0,569.0,1177.0,2185.0,2.0,1.0,1153.0,0,1,0,0,0,0,34.9818,-77.5891,31.5,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0
13838,54,1,75329.0,622.0,1157.0,2149.0,2.0,1.0,1201.0,1,1,1,0,0,0,33.7921,-116.8624,73.0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0
13839,48,3,94693.0,593.0,1758.0,3265.0,4.0,2.5,1308.0,0,0,0,0,0,0,30.4699,-87.4107,35.8,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0
13840,49,5,101588.0,656.0,1525.0,2832.0,6.0,3.0,1248.0,0,0,0,0,0,1,29.9351,-90.0379,12.1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
13841,57,2,95775.0,656.0,2136.0,3966.0,3.0,2.0,1157.0,0,0,0,0,0,0,40.1507,-74.299,48.9,1,7,1,0,0,0,0,0,1,0,0,1,0,0,0
13842,26,1,46368.0,545.0,818.0,1519.0,2.0,1.5,872.0,0,0,0,0,0,1,37.2902,-121.6928,62.7,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0
13843,59,1,53204.0,527.0,855.0,1587.0,1.0,1.0,884.0,0,0,0,0,0,0,32.8864,-117.2813,44.8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
13844,48,1,60778.0,583.0,964.0,1790.0,0.0,1.0,552.0,0,1,0,0,0,0,35.7145,-79.7685,64.1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1
13845,39,5,104702.0,659.0,1625.0,3018.0,5.0,3.5,1433.0,1,0,0,0,0,1,41.0529,-81.7806,67.4,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0
